acc_date,type,reg,operator,fat,location,dmg,plane_type
2022-09-09 00:00:00,Cirrus SF50 Vision Jet,N77VJ,TAC9 Inc.,0.0,"10 km SSW of Kissimmee Gateway Airport, FL (ISM)",sub,CIRRUS SF50 VISION JET
2022-09-10 00:00:00,Antonov An-28,9S-GAX,TRACEP-Congo Aviation,3.0,13 km W of Bukavu-Kavumu Airport (BKY),w/o,ANTONOV AN-28
2022-09-10 00:00:00,Cessna 208B Grand Caravan,PT-MES,Piquiatuba Táxi Aéreo,1.0,"near Porto Trombetas, PA",w/o,CESSNA 208B GRAND CARAVAN
2022-09-15 00:00:00,Fairchild SA227-AC Metro III,XA-UMW,Aeronaves TSM,0.0,near Ramos Arizpe,sub,FAIRCHILD SA227-AC METRO III
2022-09-19 00:00:00,Beechcraft 1900C-1,TN-AIQ,Equaflight Services,0.0,Pointe-Noire Agostinho-Neto International Airport (PNR),sub,BEECHCRAFT 1900C-1
2022-09-20 00:00:00,Dassault Falcon 2000,ZS-PKR,Pepkor Group,0.0,Pietermaritzburg Airport (PZB),sub,DASSAULT FALCON 2000
2022-09-20 00:00:00,Cessna 525B CitationJet CJ3,N528DV,Pacific Cataract & Laser Institute Inc Pc,0.0,"Pasco-Tri-Cities Airport, WA (PSC)",w/o,CESSNA 525B CITATIONJET CJ3
2022-09-20 00:00:00,British Aerospace 3201 Jetstream 32EP,OB-2152,SAETA Peru,1.0,El Estrecho Airport (SPEE),sub,BRITISH AEROSPACE 3201 JETSTREAM 32EP
2022-09-21 00:00:00,Britten Norman BN-2A-8 Islander,8R-GGT,Jags Aviation,0.0,Eteringbang Airport (SYET),sub,BRITTEN NORMAN BN-2A-8 ISLANDER
2022-09-21 00:00:00,Rockwell Sabreliner 65,XB-RXG,private,0.0,within Zulia,w/o,ROCKWELL SABRELINER 65
2022-09-22 00:00:00,Boeing 737-8HC (WL),TC-SOG,SunExpress,0.0,Köln/Bonn-Konrad Adenauer Airport (CGN/EDDK),sub,BOEING 737-8HC (WL)
2022-09-22 00:00:00,Antonov An-2R,ST-AUE,Crop Protection Company,0.0,"Yassin, east Darfur",sub,ANTONOV AN-2R
2022-09-24 00:00:00,Boeing 737-436 (SF),EC-NLS,"Swiftair, opf West Atlantic (UK)",0.0,Montpellier-Méditerranée Airport (MPL),sub,BOEING 737-436 (SF)
2022-09-25 00:00:00,Boeing 737-8V3 (WL),HP-1539CMP,Copa Airlines,0.0,Panama City-Tocumen International Airport (PTY),sub,BOEING 737-8V3 (WL)
2022-09-25 00:00:00,Fokker 50,5Y-FAI,Freedom Airline Express,0.0,Nairobi-Jomo Kenyatta International Airport (NBO/HKJK),sub,FOKKER 50
2022-09-27 00:00:00,Cessna 550 Citation II,N409ST,ABS Equipment Leasing,0.0,"Waco-McGregor Executive Airport, TX (KPWG)",sub,CESSNA 550 CITATION II
2022-09-28 00:00:00,Boeing 757-256 (WL),TF-FIK,Icelandair Flugfélag Islands,0.0,London-Heathrow Airport (LHR),sub,BOEING 757-256 (WL)
2022-09-28 00:00:00,Boeing 777-3B5ER,HL7782,Korean Air,0.0,London-Heathrow Airport (LHR),sub,BOEING 777-3B5ER
2022-09-29 00:00:00,Boeing 737-7CT (WL),N7881A,Southwest Airlines,0.0,"Denver International Airport, CO (DEN/KDEN)",non,BOEING 737-7CT (WL)
2022-10-01 00:00:00,Boeing 737-8GJ (WL),F-GZHA,Transavia France,0.0,Nantes Atlantique Airport (NTE),sub,BOEING 737-8GJ (WL)
2022-10-03 00:00:00,Boeing 737-8Q3 (WL),JA07RK,Japan Transocean Air,0.0,near Miho Airport,non,BOEING 737-8Q3 (WL)
2022-10-03 00:00:00,Embraer EMB-545 Legacy 450,N179SP,Partee Aviation LLC,0.0,"Houston-William P. Hobby Airport, TX (HOU)",sub,EMBRAER EMB-545 LEGACY 450
2022-10-03 00:00:00,Britten-Norman BN-2A-21 Islander,VH-WQA,Torres Strait Air,0.0,"Moa Island, Torres Strait",sub,BRITTEN-NORMAN BN-2A-21 ISLANDER
2022-10-05 00:00:00,ATR 42-500,SX-EIT,Sky Express,0.0,Athens-Elefthérios Venizélos International Airport (ATH/LGAV),sub,ATR 42-500
2022-10-12 00:00:00,Honda HA-420 HondaJet,N704JT,Jupiter Aviation LLC,0.0,"West Michigan Regional Airport (BIV/KBIV), Holland, MI",sub,HONDA HA-420 HONDAJET
2022-10-13 00:00:00,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FDDX,True North Airways,0.0,"Lac PLuto, QC",w/o,DE HAVILLAND CANADA DHC-3T VAZAR TURBINE OTTER
2022-10-13 00:00:00,Cessna 208B Grand Caravan,OB-2228,SAETA Peru,0.0,near Jeberos,w/o,CESSNA 208B GRAND CARAVAN
2022-10-18 00:00:00,Beechcraft 99 Airliner,C6-OFM,Flamingo Air Charter,0.0,Black Point Airstrip (MYEB),sub,BEECHCRAFT 99 AIRLINER
2022-10-19 00:00:00,de Havilland Canada DHC-8-314 Dash 8,C-GJYZ,Perimeter Aviation,0.0,"Sandy Lake Airport, ON (ZSJ)",sub,DE HAVILLAND CANADA DHC-8-314 DASH 8
2022-10-22 00:00:00,Boeing 737-8AS (WL),EI-EKJ,Ryanair,0.0,Agadir-Al Massira International Airport (AGA/GMAA),non,BOEING 737-8AS (WL)
2022-10-23 00:00:00,Airbus A330-322,HL7525,Korean Air,0.0,Mactan-Cebu International Airport (CEB),sub,AIRBUS A330-322
2022-10-25 00:00:00,Cessna 208B Grand Caravan,PK-RVA,Reven Global Transpor,0.0,Ilaga Airport (ILA/WABL),sub,CESSNA 208B GRAND CARAVAN
2022-10-27 00:00:00,Canadair CL-215-6B11 (CL-415),I-DPCN,Vigili del Fuoco,2.0,"near Linguaglossa, Sicily",w/o,CANADAIR CL-215-6B11 (CL-415)
2022-10-28 00:00:00,Embraer EMB-110C Bandeirante,FAU-583,Fuerza Aérea Uruguaya - FAU,0.0,Montevideo-Carrasco Airport (MVD),sub,EMBRAER EMB-110C BANDEIRANTE
2022-11-02 00:00:00,Airbus A319-132,N519NK,Spirit Airlines,0.0,"near New Orleans, LA",non,AIRBUS A319-132
2022-11-03 00:00:00,Eclipse 550,N150NE,Elite Flight Travel,0.0,"Mesa-Falcon Field, AZ (MSC)",sub,ECLIPSE 550
2022-11-03 00:00:00,Let L-410UVP-E20,9S-GPK,Goma Express,3.0,c 115 km ESE of Kasese,w/o,LET L-410UVP-E20
2022-11-06 00:00:00,Cessna 208B Grand Caravan,AMB 0956,Aviación Militar Bolivariana,5.0,3 km from Puerto Ayacucho Airport (PYH),w/o,CESSNA 208B GRAND CARAVAN
2022-11-06 00:00:00,ATR 42-500,5H-PWF,Precision Air,19.0,off Bukoba Airport (BKZ),sub,ATR 42-500
2022-11-07 00:00:00,ATR 72-600 (72-212A),JA06JC,Japan Air Commuter,0.0,Kagoshima Airport (KOJ/RJFK),non,ATR 72-600 (72-212A)
2022-11-09 00:00:00,Boeing 737-7H4 (WL),N963WN,Southwest Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,BOEING 737-7H4 (WL)
2022-11-09 00:00:00,Boeing 737-823 (WL),N909NN,American Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,BOEING 737-823 (WL)
2022-11-10 00:00:00,Boeing 737 MAX 8,N316SE,American Airlines,0.0,"SE of Miami, FL",non,BOEING 737 MAX 8
2022-11-14 00:00:00,Antonov An-2,CU-A1885,Risk Mondial Aviation & Recovery,0.0,"W of Miami-Dade County, FL",sub,ANTONOV AN-2
2022-11-15 00:00:00,Honda HA-420 HondaJet,N789RJ,Andersen Air LLC,0.0,"Salt Lake City International Airport, UT (SLC)",sub,HONDA HA-420 HONDAJET
2022-11-15 00:00:00,Fairchild SA227-AT Expediter,N247DH,Ameriflight,0.0,"Pewaukee, WI",sub,FAIRCHILD SA227-AT EXPEDITER
2022-11-17 00:00:00,Embraer EMB-110P1 Bandeirante,C6-CAB,LeAir Charter Services,0.0,Nassau-Lynden Pindling International Airport (NAS/MYNN),non,EMBRAER EMB-110P1 BANDEIRANTE
2022-11-17 00:00:00,Beechcraft 1900D,VH-NYA,Penjet Pty Ltd,0.0,"Fortnum Airport (YFOR), Fortnum, WA",sub,BEECHCRAFT 1900D
2022-11-18 00:00:00,Cessna 208B Grand Caravan EX,N2069B,Raisbeck Engineering,4.0,"near Snohomish, WA",w/o,CESSNA 208B GRAND CARAVAN EX
2022-11-19 00:00:00,Airbus A320-211,N330NW,Delta Air Lines,0.0,"near Omaha-Eppley Airfield (OMA/KOMA), Omaha, NE",sub,AIRBUS A320-211
2022-11-20 00:00:00,Boeing 737-4Q8 (SF),TF-BBM,"Bluebird Cargo, opf ASL Airlines Belgium",0.0,Paris-Charles de Gaulle Airport (CDG),sub,BOEING 737-4Q8 (SF)
2022-11-25 00:00:00,Cirrus SF50 Vision Jet G2,N15VJ,Verijet,0.0,"1,6 km SW of Indianapolis Regional Airport, IN",sub,CIRRUS SF50 VISION JET G2
2022-11-28 00:00:00,Airbus A330-243,PR-AIY,Azul Linhas Aéreas Brasileiras,0.0,"near Manaus, AM",non,AIRBUS A330-243
2022-11-29 00:00:00,Boeing 737-7H4 (WL),N946WN,Southwest Airlines,0.0,"near Denver, CO",non,BOEING 737-7H4 (WL)
2022-11-29 00:00:00,Learjet 45,N988MC,Jett Aircraft,0.0,"Batesville Regional Airport, AR (BVX)",sub,LEARJET 45
2022-11-30 00:00:00,Learjet 36,N12FN,Aery Aviation,0.0,"Newport News/Williamsburg International Airport, VA (PHF)",sub,LEARJET 36
2022-12-01 00:00:00,Learjet 35A,N979RF,"REVA, Inc.",0.0,Guantánamo Naval Air Station (NBW),sub,LEARJET 35A
2022-12-03 00:00:00,Embraer ERJ-175LR,N85356,Mesa Airlines,0.0,"Taneytown, MD",non,EMBRAER ERJ-175LR
2022-12-07 00:00:00,British Aerospace BAe-146-200,CC-ACO,Antarctic Airways,0.0,Iquique-Diego Aracena International Airport (IQQ/SCDA),sub,BRITISH AEROSPACE BAE-146-200
2022-12-08 00:00:00,Boeing 767-322ER (WL),N649UA,United Airlines,0.0,"near Albany, NJ",non,BOEING 767-322ER (WL)
2022-12-15 00:00:00,Swearingen SA226-TC Metro II,N398KL,Key Lime Air,0.0,"Wichita Dwight D. Eisenhower National Airport, KS (ICT)",sub,SWEARINGEN SA226-TC METRO II
2022-12-17 00:00:00,de Havilland Canada DHC-8-402QPF Dash 8,5Y-VVY,Blue Bird Aviation,0.0,Abudwak Airstrip,sub,DE HAVILLAND CANADA DHC-8-402QPF DASH 8
2022-12-18 00:00:00,Airbus A330-243,N393HA,Hawaiian Airlines,0.0,"65 nm NNE of Maui, HI",non,AIRBUS A330-243
2022-12-18 00:00:00,Boeing 737-824 (WL),N87531,United Airlines,0.0,"near Cobán, Alta Verapaz",non,BOEING 737-824 (WL)
2022-12-22 00:00:00,Boeing 787-9 Dreamliner,C-FVNF,Air Canada,0.0,45 nm E of Tokyo-Narita Airport (NRT/RJAA),Unknown,BOEING 787-9 DREAMLINER
2022-12-23 00:00:00,de Havilland Canada DHC-6 Twin Otter 300,PK-OTY,Rimbun Air,0.0,Moanemani Airport (ONI),sub,DE HAVILLAND CANADA DHC-6 TWIN OTTER 300
2022-12-24 00:00:00,Gulfstream GIV-X (G450),N456FX,Flexjet LLC,0.0,"Miami, Florida",non,GULFSTREAM GIV-X (G450)
2022-12-26 00:00:00,Boeing 737-860 (WL),ET-APL,Ethiopian Airlines,0.0,Mogadishu Aden Adde International Airport (MGQ/HCMM),sub,BOEING 737-860 (WL)
2022-12-26 00:00:00,Boeing 737 MAX 8-200,EI-HEY,Ryanair,0.0,Bremen Airport (BRE/EDDW),non,BOEING 737 MAX 8-200
2022-12-26 00:00:00,Boeing 737-3Z0,C5-MAB,"Tarco Aviation, lsf Mid Africa Aviation",0.0,Mogadishu Aden Adde International Airport (MGQ),sub,BOEING 737-3Z0
2022-12-27 00:00:00,Embraer EMB-505 Phenom 300,N16DF,Skystallion LLC,0.0,"Hawthorne Airport, CA (HHR)",sub,EMBRAER EMB-505 PHENOM 300
2022-12-30 00:00:00,Canadair CL-600S Challenger 600,XB-SGV,private,2.0,near Venado,w/o,CANADAIR CL-600S CHALLENGER 600
2022-12-31 00:00:00,Cessna 208B Grand Caravan,5X-GBR,BAR Aviation,0.0,Mweya Airport (HUMW),w/o,CESSNA 208B GRAND CARAVAN
2021-01-02 00:00:00,Beechcraft 200 Super King Air,N831WP,"Vagus Group, Inc.",0.0,"White Plains-Westchester County Airport, NY (HPN)",non,BEECHCRAFT 200 SUPER KING AIR
2021-01-02 00:00:00,Learjet 31A,PP-BBV,Brasil Vida Táxi Aéreo,0.0,"Diamantina Airport, MG (DTI)",sub,LEARJET 31A
2021-01-09 00:00:00,Cessna 560 Citation V,N3RB,SX Transport LLC,1.0,"23 km SE of Pine Grove, OR",w/o,CESSNA 560 CITATION V
2021-01-09 00:00:00,Boeing 737-524 (WL),PK-CLC,Sriwijaya Air,62.0,19 km NE of Jakarta-Soekarno-Hatta International Airport (CGK),w/o,BOEING 737-524 (WL)
2021-01-12 00:00:00,Harbin Y-12-II,UNKNOWN,Kenya Air Force - KAF,4.0,ca 10 km N of Voi,w/o,HARBIN Y-12-II
2021-01-17 00:00:00,Boeing 777-31HER,A6-EPN,Emirates,0.0,Nicosia FIR,non,BOEING 777-31HER
2021-01-19 00:00:00,Avro RJ85,G-JOTR,Jota Aviation,0.0,London-Biggin Hill Airport (BQH),sub,AVRO RJ85
2021-01-19 00:00:00,Boeing 737-4Q8 (SF),G-JMCY,West Atlantic UK,0.0,Exeter Airport (EXT/EGTE),sub,BOEING 737-4Q8 (SF)
2021-01-23 00:00:00,Canadair CL-600 Challenger 600,N275JP,Global Avionics LLC,0.0,Los Mochis-Federal Airport (LMM),Unknown,CANADAIR CL-600 CHALLENGER 600
2021-01-23 00:00:00,North American Rockwell Sabreliner 60,XB-JMR,Aviacion Ejecutiva del Bajio,0.0,"Rocky Point, Clarendon",sub,NORTH AMERICAN ROCKWELL SABRELINER 60
2021-01-24 00:00:00,Raytheon Beechjet 400A,N476BJ,Martinair Inc.,0.0,"Binghamton Airport, NY (BGM)",sub,RAYTHEON BEECHJET 400A
2021-01-26 00:00:00,Harbin Y-12E,AF-222,Zambian Air Force,0.0,Mukinge Mission Airstrip,sub,HARBIN Y-12E
2021-01-28 00:00:00,Beechcraft B300 King Air 350,N217US,MM-Air LLC,0.0,"Davenport Airport, IA (DVN)",sub,BEECHCRAFT B300 KING AIR 350
2021-01-29 00:00:00,Beechcraft 100 King Air,UNKNOWN,private,0.0,"Crooked Tree, Orange Walk",w/o,BEECHCRAFT 100 KING AIR
Unknown,Antonov An-2,UNKNOWN,Korean People's Army Air and Anti-Air Force (KPAAF),5.0,near Taechon Air Base,w/o,ANTONOV AN-2
2021-02-01 00:00:00,Boeing 747-8KZF,JA13KZ,Nippon Cargo Airlines,0.0,Tokyo-Narita International Airport (NRT/RJAA),sub,BOEING 747-8KZF
2021-02-08 00:00:00,Airbus A320-271N,N918NK,Spirit Airlines,0.0,"Fort Lauderdale, Florida",non,AIRBUS A320-271N
2021-02-08 00:00:00,Embraer EMB-500 Phenom 100,9H-FAM,Luxwing,0.0,Paris-Le Bourget Airport (LBG),sub,EMBRAER EMB-500 PHENOM 100
2021-02-09 00:00:00,Antonov An-12BK,RF-95416,Russian Air Force,0.0,Iturup Airport (ITU),sub,ANTONOV AN-12BK
2021-02-10 00:00:00,Airbus A320-214 (WL),HZ-FAB,Flyadeal,0.0,Abha International Airport (OHB),sub,AIRBUS A320-214 (WL)
2021-02-13 00:00:00,Dassault Falcon 900EX EASy,N823RC,Aerospike Iron LLC,0.0,"San Diego-Montgomery-Gibbs Executive Airport, CA (MYF)",sub,DASSAULT FALCON 900EX EASY
2021-02-14 00:00:00,de Havilland Canada DHC-6 Twin Otter 300,8Q-RAE,Manta Air,0.0,Malé-Velana International Airport (MLE),sub,DE HAVILLAND CANADA DHC-6 TWIN OTTER 300
2021-02-15 00:00:00,de Havilland Canada DHC-6 Twin Otter 300,F-RACA,Armée de l'air et de l'espace,0.0,Blois-Le-Breuil airfield (LFOQ),sub,DE HAVILLAND CANADA DHC-6 TWIN OTTER 300
2021-02-18 00:00:00,Learjet 55C,N559RA,Royal Air Freight,0.0,"Jeffersonville-Clark Regional Airport, IN (JVY)",sub,LEARJET 55C
2021-02-20 00:00:00,Boeing 737-86N (WL),VT-GHE,Air India Express,0.0,Vijayawada Airport (VGA),sub,BOEING 737-86N (WL)
2021-02-20 00:00:00,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FFVZ,Wings Over Kississing,0.0,"Kaskattama Airstrip, MB",sub,DE HAVILLAND CANADA DHC-3T VAZAR TURBINE OTTER
2021-02-21 00:00:00,Beechcraft 200 Super King Air,UNKNOWN,private,0.0,"San Andrés, Petén",w/o,BEECHCRAFT 200 SUPER KING AIR
2021-02-21 00:00:00,Learjet 45XR,3912,Fuerza Aérea Mexicana,6.0,near Xalapa Airport (JAL),w/o,LEARJET 45XR
2021-02-21 00:00:00,Beechcraft B300 King Air 350,NAF201,Nigerian Air Force - NAF,7.0,NE of Abuja-Nnamdi Azikiwe International Airport (ABV),w/o,BEECHCRAFT B300 KING AIR 350
2021-02-26 00:00:00,Antonov An-2T,UP-A0351,Asia Continental Airlines,0.0,near Boraldai,sub,ANTONOV AN-2T
2021-02-28 00:00:00,Douglas DC-3C,HK-2006,ALIANSA Colombia,0.0,Monfort Airport (MFB),sub,DOUGLAS DC-3C
2021-03-01 00:00:00,ATR 72-500 (72-212A),7T-VUK,Air Algérie,0.0,Ghardaïa-Noumérat Airport (GHA),Unknown,ATR 72-500 (72-212A)
2021-03-01 00:00:00,Beechcraft B300 King Air 350i,B-10GD,"Beidahuang General Airlines, opf China Met, Administration",5.0,"Shanghu, Ji'an County",w/o,BEECHCRAFT B300 KING AIR 350I
2021-03-02 00:00:00,Let L-410UVP-E,(HK-4274),South Sudan Supreme Airlines,10.0,Pieri,w/o,LET L-410UVP-E
2021-03-04 00:00:00,Fokker 100,EP-CFM,Iran Air,0.0,Isfahan Airport,non,FOKKER 100
2021-03-07 00:00:00,Embraer EMB-120ER Brasilia,N233SW,Berry Aviation,0.0,"Detroit-Willow Run Airport, MI (YIP)",sub,EMBRAER EMB-120ER BRASILIA
2021-03-10 00:00:00,Cessna 208B Grand Caravan,PK-MAD,Mission Aviation Fellowship - MAF,0.0,Angguruk Airstrip,sub,CESSNA 208B GRAND CARAVAN
2021-03-12 00:00:00,Cessna 208B Grand Caravan,N407GV,Grant Aviation,0.0,"Chevak Airport, AK (VAK)",sub,CESSNA 208B GRAND CARAVAN
2021-03-13 00:00:00,Antonov An-26,02 white,Kazakhstan Border Guards,4.0,Almaty Airport (ALA),w/o,ANTONOV AN-26
2021-03-15 00:00:00,Boeing 777-223ER,N789AN,American Airlines,0.0,"Fort Worth, Texas",non,BOEING 777-223ER
2021-03-16 00:00:00,Bombardier CRJ-701ER,N706SK,Skywest Airlines,0.0,"Los Angeles International Airport, CA (LAX/KLAX)",non,BOMBARDIER CRJ-701ER
2021-03-18 00:00:00,Airbus A320-232,XA-VAZ,Viva Aerobus,0.0,Puerto Vallarta-Gustavo D. Ordaz Airport (PVR),sub,AIRBUS A320-232
2021-03-19 00:00:00,Antonov An-2T,YV3312,Venezuela Flight Canaima,0.0,Kapaure,sub,ANTONOV AN-2T
2021-03-20 00:00:00,Cessna 208B Grand Caravan,5Y-JKN,Aeronav Air Services,2.0,"3,5 km SW of Marsabit Airport (RBT)",w/o,CESSNA 208B GRAND CARAVAN
2021-03-20 00:00:00,Boeing 737-4Y0,PK-YSF,Trigana Air Service,0.0,Jakarta-Halim Perdana Kusuma Airport (HLP),sub,BOEING 737-4Y0
2021-03-23 00:00:00,Saab 340AF,SP-KPU,SprintAir,0.0,Gdansk-Lech Walesa Airport (GDN),sub,SAAB 340AF
2021-03-25 00:00:00,Embraer,UNKNOWN,Mauritania Airlines International,0.0,Nouakchott-Oumtounsy International Airport (NKC),non,EMBRAER
2021-03-26 00:00:00,Beechcraft B200 Super King Air,5Y-NJS,West Wind Aviation Ltd.,0.0,Nairobi,w/o,BEECHCRAFT B200 SUPER KING AIR
2021-03-28 00:00:00,Embraer EMB-145LR,N650AE,"American Eagle , opb Piedmont Airlines",0.0,"Charlotte-Douglas International Airport, NC (CLT/KCLT)",non,EMBRAER EMB-145LR
2021-04-02 00:00:00,Boeing 737-8AS (WL),9H-QCJ,Malta Air,0.0,Malta-Luqa Airport (MLA),non,BOEING 737-8AS (WL)
2021-04-03 00:00:00,Cessna 208B Grand Caravan,N215MC,Everts Air Cargo,0.0,"Fairbanks International Airport, AK (FAI/PAFA)",sub,CESSNA 208B GRAND CARAVAN
2021-04-08 00:00:00,Antonov An-2,RA-40...,Unknown,0.0,Omsk,w/o,ANTONOV AN-2
2021-04-09 00:00:00,Boeing C-17A Globemaster III,10-0223,United States Air Force - USAF,0.0,"Charleston AFB, SC (CHS)",sub,BOEING C-17A GLOBEMASTER III
2021-04-14 00:00:00,Cessna 525A CitationJet CJ2+,JA001T,private,0.0,"3,7 km W of Osaka/Yao Airport (RJOY)",sub,CESSNA 525A CITATIONJET CJ2+
2021-04-15 00:00:00,Learjet 35A,N354EF,Med Air Inc,0.0,"Colorado Springs Airport, CO (COS/KCOS)",sub,LEARJET 35A
2021-04-16 00:00:00,Beechcraft B99 Airliner,N991AK,Lake Clark Air,0.0,"Chignik-Lagoon Airport, AK (KCL)",sub,BEECHCRAFT B99 AIRLINER
2021-04-18 00:00:00,Learjet 25B,XB-PIZ,Unknown,0.0,Toluca-Licenciado Adolfo López Mateos International Airport (TLC),sub,LEARJET 25B
2021-04-20 00:00:00,Learjet 35A,PR-MLA,Eletric Power Construção,1.0,"Belo Horizonte/Pampulha - Carlos Drummond de Andrade Airport, MG (PLU)",w/o,LEARJET 35A
2021-04-26 00:00:00,Cessna 208B Grand Caravan EX,N143CA,Haugland Group Aviation LLC,0.0,"near Laceyville, PA",sub,CESSNA 208B GRAND CARAVAN EX
2021-05-01 00:00:00,Cessna 550 Citation II,N803SC,STB Aviation LLC,0.0,"Charleston Executive Airport, SC (KJZI)",sub,CESSNA 550 CITATION II
2021-05-05 00:00:00,Gulfstream G150,N22ST,TLD Aviation I LLC,0.0,"Ridgeland Airport, SC",sub,GULFSTREAM G150
2021-05-06 00:00:00,Beechcraft B200GT King Air 250,VT-MPQ,Government of Madhya Pradesh,0.0,Gwalior Airport (GWL),sub,BEECHCRAFT B200GT KING AIR 250
2021-05-10 00:00:00,ATR 72-600 (72-212A),B-17010,Uni Air,0.0,Nangang Island-Matsu Nangan Airport (LZN),sub,ATR 72-600 (72-212A)
2021-05-12 00:00:00,Boeing 737-8AS (WL),EI-EGA,Ryanair,0.0,Alicante Airport (ALC/LEAL),non,BOEING 737-8AS (WL)
2021-05-12 00:00:00,Swearingen SA226-TC Metro II,N280KL,Key Lime Air,0.0,"5,9km N of Denver-Centennial Airport, CO (APA)",sub,SWEARINGEN SA226-TC METRO II
2021-05-13 00:00:00,Cessna 208B Grand Caravan,CC-DBB,Skydive Andes,0.0,Melipilla-Los Cuatro Diablos Airport (SCME),Unknown,CESSNA 208B GRAND CARAVAN
2021-05-19 00:00:00,Hawker 800,XB-R..,private,0.0,"Sayaxché, Petén",w/o,HAWKER 800
2021-05-20 00:00:00,IAI 1125 Astra,N388WA,private,0.0,"Parque Laguna del Tigre, San Andrés, Petén",sub,IAI 1125 ASTRA
2021-05-21 00:00:00,Boeing 737-7H4,N289CT,Southwest Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",non,BOEING 737-7H4
2021-05-21 00:00:00,Antonov An-2R,RA-33373,Utair,0.0,Laytamak Airstrip,sub,ANTONOV AN-2R
2021-05-21 00:00:00,Beechcraft B300 King Air 350i,NAF203,Nigerian Air Force - NAF,11.0,near Kaduna Airport (KAD),w/o,BEECHCRAFT B300 KING AIR 350I
2021-05-28 00:00:00,Boeing 767-38E,HL7528,Asiana Airlines,0.0,"over Yesan , Chungcheongnam-do",non,BOEING 767-38E
2021-05-28 00:00:00,Boeing 737-823 (WL),N834NN,American Airlines,0.0,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)",sub,BOEING 737-823 (WL)
2021-05-29 00:00:00,Cessna 501 Citation I/SP,N66BK,JL&GL Productions LP,7.0,"near Smyrna Airport, TN (MQY)",w/o,CESSNA 501 CITATION I/SP
2021-05-30 00:00:00,ATR 72-500 (72-212A),SX-THR,Sky Express,0.0,Alexandroupolis-Demokritos Airport (AXD),sub,ATR 72-500 (72-212A)
2021-06-02 00:00:00,Beechcraft 1900C,N219VP,Alpine Air Express,0.0,"Denver International Airport, CO (DEN/KDEN)",sub,BEECHCRAFT 1900C
2021-06-03 00:00:00,Cessna 208B Grand Caravan EX,PK-DPT,Dabi Air Nusantara,0.0,Ilaga Airport (ILA),w/o,CESSNA 208B GRAND CARAVAN EX
2021-06-04 00:00:00,Honda HA-420 HondaJet,N10XN,GF Aviation LLC,0.0,"Atlanta-Cobb County-Mc Collum Field, GA (KRYY)",sub,HONDA HA-420 HONDAJET
2021-06-05 00:00:00,Cessna 208B Supervan 900,N103AN,Paraclub Wiener Neustadt,0.0,Wiener Neustadt West Air Base,sub,CESSNA 208B SUPERVAN 900
2021-06-07 00:00:00,Boeing 737-8AL (WL),VT-TGE,Vistara,0.0,W of Kolkata,non,BOEING 737-8AL (WL)
2021-06-10 00:00:00,Beechcraft 1900D,4610,Tatmadaw Lei (Myanmar Air Force),12.0,near Pyin Oo Lwin,w/o,BEECHCRAFT 1900D
2021-06-13 00:00:00,Boeing 737-8AS (WL),EI-EVE,Ryanair,0.0,Málaga-Costa del Sol Airport (AGP/LEMG),non,BOEING 737-8AS (WL)
2021-06-14 00:00:00,ATR 72-600 (72-212A),VT-IYX,IndiGo Airlines,0.0,Hubli Airport (HBX),sub,ATR 72-600 (72-212A)
2021-06-16 00:00:00,Let L-410UVP-E,9S-GRJ,Kin Avia,3.0,near Bukavu-Kavumu Airport (BKY),w/o,LET L-410UVP-E
2021-06-18 00:00:00,Boeing 787-8 Dreamliner,G-ZBJB,British Airways,0.0,London Heathrow Airport (LHR),sub,BOEING 787-8 DREAMLINER
2021-06-19 00:00:00,Let L-410UVP-E,RF-94603,DOSAAF,5.0,near Tanay Airfield,w/o,LET L-410UVP-E
2021-06-21 00:00:00,Rockwell Sabreliner 65,XB-OXV,private,0.0,within Jesús María Semprún,w/o,ROCKWELL SABRELINER 65
2021-06-23 00:00:00,Gulfstream G280,M-ISTY,INEOS Aviation,0.0,Genève-Cointrin Airport (GVA/LSGG),sub,GULFSTREAM G280
2021-06-24 00:00:00,Antonov An-2R,RA-01430,private,0.0,"3,5 km W of Zaboyskiy, Slavyansky district",sub,ANTONOV AN-2R
2021-06-25 00:00:00,Airbus A321-231,N926UW,American Airlines,0.0,"New Orleans, Louisiana",non,AIRBUS A321-231
2021-06-25 00:00:00,Shorts 360-300,N970AA,Air Cargo Carriers,0.0,"Las Vegas-McCarran International Airport, NV (LAS)",sub,SHORTS 360-300
2021-06-25 00:00:00,Cessna 208B Supervan 900,PH-FST,Skydive Teuge,0.0,2 km W of Teuge Airport,sub,CESSNA 208B SUPERVAN 900
2021-06-29 00:00:00,Airbus A350-941,F-HTYH,Air France,0.0,Paris-Charles de Gaulle Airport (CDG/LFPG),non,AIRBUS A350-941
2021-07-01 00:00:00,Convair CV-580 Airtanker,C-FKFL,Conair,0.0,"Penticton Airport, BC (YYF)",sub,CONVAIR CV-580 AIRTANKER
